name	country	code	lat	lng
25 de Mayo	Argentina	ARG	-37.80003253300	-67.68329533050
28 de Noviembre	Argentina	ARG	-51.65003985730	-72.30001611500
Aalborg	Denmark	DNK	57.03371380530	9.91659338241
Aarau	Switzerland	CHE	47.39000410020	8.03400361048
Aarhus	Denmark	DNK	56.15720399890	10.21068395860
Abadan	Iran	IRN	30.33074424130	48.27967809940
Abadla	Algeria	DZA	31.01708477680	-2.73330631653
Abaetetuba	Brazil	BRA	-1.72453069437	-48.88488014090
Abai	Paraguay	PRY	-26.02958819700	-55.94000695960
Abakan	Russia	RUS	53.70368450840	91.44500199280
Abancay	Peru	PER	-13.63959511430	-72.89000594250
Aba	Nigeria	NGA	5.10039796846	7.34998001977
Abau	Papua New Guinea	PNG	-10.04260536820	148.56502966200
Abaza	Russia	RUS	52.66901898100	90.09536861060
Abbotsford	Canada	CAN	49.05037680980	-122.29998742900
Abbottabad	Pakistan	PAK	34.14950339660	73.19950069060
Abeche	Chad	TCD	13.83999371230	20.82998408880
Abengourou	Ivory Coast	CIV	6.73037599581	-3.49000431458
Abeokuta	Nigeria	NGA	7.16042726534	3.35001745465
Aberdeen	United Kingdom	GBR	57.17039796870	-2.07998702128
Aberdeen	United States	USA	45.46511761380	-98.48640222350
Aberdeen	United States	USA	46.97489625960	-123.81439111500
Abha	Saudi Arabia	SAU	18.23008750300	42.50013423540
Abidjan	Ivory Coast	CIV	5.31999696749	-4.04004825989
Abilene	United States	USA	32.44862530420	-99.73278609390
Aboa Station	Indeterminate	ATA	-75.04959348690	-13.41671106100
Abohar	India	IND	30.12042116190	74.29002844130
Aboisso	Ivory Coast	CIV	5.46669905207	-3.20000353009
Abomey	Benin	BEN	7.19039959607	1.98999710960
Abong Mbang	Cameroon	CMR	3.98369610485	13.18331904970
Abra Pampa	Argentina	ARG	-22.71666379920	-65.69997969730
Abu Dhabi	United Arab Emirates	ARE	24.46668357240	54.36659338260
Abuja	Nigeria	NGA	9.08333314914	7.53332800155
Abu Kamal	Syria	SYR	34.45041526190	40.91862870150
Abuna	Brazil	BRA	-9.69539141962	-65.35971622890
Acapulco	Mexico	MEX	16.84999086400	-99.91597904640
Acarau	Brazil	BRA	-2.88960528678	-40.11999068350
Acarigua	Venezuela	VEN	9.58038291314	-69.20002445640
Acatlan	Mexico	MEX	18.19996014300	-98.04999475280
Accra	Ghana	GHA	5.55003460583	-0.21671574035
Achacachi	Bolivia	BOL	-16.08332192090	-68.66656864590
Achinsk	Russia	RUS	56.26998781240	90.49999507540
Acu	Brazil	BRA	-5.57962196973	-36.91005741530
Adana	Turkey	TUR	36.99498862610	35.32000402700
Adapazari	Turkey	TUR	40.79997601220	30.41503210320
Ad Dakhla	Morocco	MAR	23.71405588260	-15.93681086560
Ad Damman	Saudi Arabia	SAU	26.42819175110	50.09967036830
Addis Ababa	Ethiopia	ETH	9.03331036268	38.70000443400
Ad Diwaniyah	Iraq	IRQ	31.98893760070	44.92396561560
Adelaide	Australia	AUS	-34.93498777390	138.60000484100
Adelaide River	Australia	AUS	-13.24954140340	131.09999751700
Aden	Yemen	YEM	12.77972251280	45.00949011110
Adigrat	Ethiopia	ETH	14.28043194470	39.46998327510
Adi Ugri	Eritrea	ERI	14.88597637830	38.81632808310
Adiyaman	Turkey	TUR	37.77039349270	38.27992671590
Adjumani	Uganda	UGA	3.36138890000	31.80972220000
Ad Nabk	Syria	SYR	34.01703086250	36.73330277380
Ado Ekiti	Nigeria	NGA	7.63037274061	5.21998083357
Adrar	Algeria	DZA	27.86999005030	-0.28996708312
Afyon	Turkey	TUR	38.75038535470	30.55001094430
Agadez	Niger	NER	16.99587343240	7.98280960962
Agadir	Morocco	MAR	30.43998821920	-9.62004358055
Agana	United States	USA	13.47001629530	144.75001704800
Agapa	Russia	RUS	71.45037904780	89.24999385470
Agartala	India	IND	23.83540427550	91.27999914450
Agboville	Ivory Coast	CIV	5.94034669893	-4.28003361146
Agdam	Azerbaijan	AZE	40.90527780000	45.55638890000
Agen	French Republic	FRA	44.20041444810	0.63333573264
Aginskoye	Russia	RUS	51.10306805330	114.52281815500
Agordat	Eritrea	ERI	15.54903668110	37.88666906610
Agra	India	IND	27.17042034810	78.01502071020
Agrinio	Greece	GRC	38.62176271470	21.40772660190
Agri	Turkey	TUR	39.71983522450	43.05131506220
Agua Prieta	Mexico	MEX	31.32233746240	-109.56303878000
Aguascalientes	Mexico	MEX	21.87945992410	-102.29041346900
Aguelhok	Mali	MLI	19.45487062480	0.85637121441
Ahar	Iran	IRN	38.48290814110	47.06290482460
Ahmedabad	India	IND	23.03005291640	72.58000362030
Ahmednagar	India	IND	19.11042136530	74.75000036510
Ahuachapan	El Salvador	SLV	13.91900398970	-89.84500154670
Ahvaz	Iran	IRN	31.27998862610	48.72001297890
Aigua	Uruguay	URY	-34.19999387740	-54.75000207680
Aiken	United States	USA	33.54946250310	-81.72060388360
Aiquile	Bolivia	BOL	-18.18954994830	-65.18001143560
Aix-en-Provence	French Republic	FRA	43.51999086410	5.44999263370
Aizawl	India	IND	23.71039898580	92.72001460670
Ajaccio	French Republic	FRA	41.92706483870	8.72829382186
Ajdabiya	Libya	LBY	30.76999391580	20.21999548210
Ajmer	India	IND	26.44999920550	74.63998124070
Aketi	Congo (Kinshasa)	COD	2.74046449677	23.77998490270
Akhtubinsk	Russia	RUS	48.27871848460	46.16869584020
Akita	Japan	JPN	39.70999086410	140.08999141400
Akjoujt	Mauritania	MRT	19.74699905990	-14.39099948180
Akola	India	IND	20.70998781230	77.01001745490
Akron	United States	USA	41.07039878240	-81.51999597340
Aksu	China	CHN	41.15000632640	80.25002640680
Aksum	Ethiopia	ETH	14.13041526180	38.72000321330
Akure	Nigeria	NGA	7.25039593396	5.19998205427
Akureyi	Iceland	ISL	65.66657187820	-18.10001692860
Alagoinhas	Brazil	BRA	-12.13999672560	-38.42999048010
Al Ahmadi	Kuwait	KWT	29.07694480290	48.08377274450
Alajuela	Costa Rica	CRI	10.02002016090	-84.23003727390
Al Amarah	Iraq	IRQ	31.84160809230	47.15116817100
Alamogordo	United States	USA	32.89947633770	-105.95971867000
Alapayevsk	Russia	RUS	57.84650657060	61.69152095420
Alappuzha	India	IND	9.50041363417	76.37000484100
Al Aqabah	Jordan	JOR	29.52699485170	35.07769323600
Alatyr	Russia	RUS	54.85035870270	46.59998734410
Alausi	Ecuador	ECU	-2.18995806998	-78.84997806980
Alayat Samail	Oman	OMN	23.30318869930	57.97820755900
Al Ayn	United Arab Emirates	ARE	24.23047060040	55.73999792360
Albacete	Kingdom of Spain	ESP	39.00034425770	-1.86999983866
Alba Lulia	Romania	ROU	46.07700313130	23.58000058680
Albany	Australia	AUS	-35.01694659550	117.89160477600
Albany	United States	USA	31.57873008120	-84.15582991710
Albany	United States	USA	42.67001690580	-73.81994917980
Albany	United States	USA	44.62049216620	-123.08694197800
Al Bayda	Libya	LBY	32.76041505840	21.62001338570
Al Bayda	Yemen	YEM	13.97899810450	45.57400264700
Albert Lea	United States	USA	43.64778668120	-93.36870426610
Albuquerque	United States	USA	35.10497479150	-106.64133081200
Albury	Australia	AUS	-36.06003538130	146.92001379300
Aldama	Mexico	MEX	22.92042136530	-98.06996769390
Aldan	Russia	RUS	58.60299786290	125.38939001400
Aleg	Mauritania	MRT	17.05799699670	-13.90899555860
Aleksandrovsk Sakhalinskiy	Russia	RUS	50.89749920560	142.15611852900
Alekseyevka	Russia	RUS	50.65348309230	38.69307979200
Aleksin	Russia	RUS	54.51433270170	37.09436600620
Alenquer	Brazil	BRA	-1.93958575553	-54.78999963540
Aleppo	Syria	SYR	36.22997072250	37.17002030310
Alert	Canada	CAN	82.48332318040	-62.24998356290
Alesund	Kingdom of Norway	NOR	62.54541872060	6.38802323266
Alexander Bay	South Africa	ZAF	-28.60834552130	16.50332311880
Alexandria	Egypt	EGY	31.20001934710	29.94999588900
Alexandria	Romania	ROU	43.90163106990	25.28670654250
Alexandria	United States	USA	31.31109783840	-92.44501387710
Alexandria	United States	USA	38.82043275860	-77.09998152840
Alexandroupoli	Greece	GRC	40.84861936540	25.87440978190
Aleysk	Russia	RUS	52.49176881830	82.77767573950
Al Fallujah	Iraq	IRQ	33.34766603500	43.77726558310
Al Fujayrah	United Arab Emirates	ARE	25.12343935040	56.33748083380
Algeciras	Kingdom of Spain	ESP	36.12671214820	-5.46653036284
Algha	Kazakhstan	KAZ	49.90316713370	57.33499100630
Al Ghaydah	Yemen	YEM	16.23940797830	52.16378210330
Algiers	Algeria	DZA	36.76306479800	3.05055252952
Al Hasakah	Syria	SYR	36.48328859360	40.75000850300
Al Hillah	Iraq	IRQ	32.47213808090	44.42172237020
Al Hillah	Saudi Arabia	SAU	23.48945639950	46.75636022830
Al Hudaydah	Yemen	YEM	14.79794557590	42.95297481160
Al Hufuf	Saudi Arabia	SAU	25.34874859520	49.58559321980
Ali Bayramli	Azerbaijan	AZE	39.93230287580	48.92025915410
Alicante	Kingdom of Spain	ESP	38.35121989530	-0.48364072142
Alice Springs	Australia	AUS	-23.70099648150	133.88003454500
Alice	United States	USA	27.75046246240	-98.07048445820
Aligarh	India	IND	27.89221091610	78.06178788140
Alipur Duar	India	IND	26.48374391580	89.56666703180
Ali Sabih	Djibouti	DJI	11.15622987770	42.71252437210
Aliwal North	South Africa	ZAF	-30.68956215540	26.71003861360
Al Jaghbub	Libya	LBY	29.75039206850	24.51658076850
Al Jahra	Kuwait	KWT	29.33747153630	47.65806229530
Al Jawf	Libya	LBY	24.19998150530	23.28998897170
Al Jubayl	Saudi Arabia	SAU	27.00464235330	49.64600296920
Al Karak	Jordan	JOR	31.18511069640	35.70473506550
Al Khalil	Indeterminate	PSE	31.54059287420	35.09557328160
Al Kharj	Saudi Arabia	SAU	24.15556561180	47.31203690470
Al Khums	Libya	LBY	32.66042116190	14.25999751650
Al Kut	Iraq	IRQ	32.49071575830	45.83037023800
Al Ladhiqiyah	Syria	SYR	35.53998699850	35.77997595090
Allahabad	India	IND	25.45499534000	81.84000687550
Allakaket	United States	USA	66.56548341790	-152.64549951400
Allanmyo	Myanmar	MMR	19.37831199030	95.22792354230
Allende	Mexico	MEX	28.32998781230	-100.84997888400
Allentown	United States	USA	40.59998821930	-75.50002750820
Alliance	United States	USA	42.10139528310	-102.87019148900
Al Mafraq	Jordan	JOR	32.28329706690	36.23329851950
Al Marj	Libya	LBY	32.50045676580	20.82998408880
Almaty	Kazakhstan	KAZ	43.32498984690	76.91503617240
Almenara	Brazil	BRA	-16.17003497430	-40.70000695960
Almeria	Kingdom of Spain	ESP	36.83034751290	-2.42999149719
Almetyevsk	Russia	RUS	54.90040732740	52.31994828170
Almirante	Panama	PAN	9.30001242974	-82.39996810070
Al Mubarraz	Saudi Arabia	SAU	25.42905377100	49.56590449910
Al Mukalla	Yemen	YEM	14.54116538390	49.12593135460
Al Musayyib	Iraq	IRQ	32.77863100080	44.28999914430
Alor Setar	Malaysia	MYS	6.11330771781	100.37293249400
Alotau	Papua New Guinea	PNG	-10.30207273470	150.45907425900
Alpena	United States	USA	45.06160219230	-83.43269576180
Alpine	United States	USA	30.36071657210	-103.66500085600
Al Qamishli	Syria	SYR	37.03002524720	41.22997920610
Al-Qatif	Saudi Arabia	SAU	26.51963319800	50.01151037480
Al Qunaytirah	Syria	SYR	33.12566408190	35.82359085970
Al Qunfudhah	Saudi Arabia	SAU	19.12636354470	41.07887731810
Al Quwayiyah	Saudi Arabia	SAU	24.07371014300	45.28063635130
Alta Floresta	Brazil	BRA	-9.90003009149	-55.90998295250
Alta Gracia	Argentina	ARG	-31.65999387740	-64.42997969730
Altagracia de Orituco	Venezuela	VEN	9.85041811008	-66.37998986980
Alta	Kingdom of Norway	NOR	69.96664532390	23.24167150750
Altamira	Brazil	BRA	-3.19961220410	-52.21000207680
Altata	Mexico	MEX	24.63604509440	-107.91621531700
Altay	China	CHN	47.86659893710	88.11662634170
Altay	Mongolia	MNG	46.39612021800	95.84504349670
Altdorf	Switzerland	CHE	46.87900214440	8.63800258370
Alton	United States	USA	38.89099692690	-90.18422164080
Altoona	United States	USA	40.51859783840	-78.39496708340
Alto Rio Sanguer	Argentina	ARG	-45.03328611380	-70.83328393720
Alvorada	Brazil	BRA	-12.47000242220	-49.08200179200
Al Wajh	Saudi Arabia	SAU	26.23241558740	36.46355179720
Alwar	India	IND	27.54535870260	76.60492590220
Alxa Zuoqi	China	CHN	38.83901043600	105.66862992300
Amahai	Indonesia	IDN	-3.32813149121	128.94049108800
Amapa	Brazil	BRA	2.04998984670	-50.80001062170
Amarillo	United States	USA	35.22998008120	-101.82999658400
Amasya	Turkey	TUR	40.65368003240	35.83304764680
Ambala	India	IND	30.32002138160	76.82000321340
Ambanja	Madagascar	MDG	-13.68289996460	48.45000362020
Ambarchik	Russia	RUS	69.65100567540	162.33359492900
Ambato	Ecuador	ECU	-1.26960081086	-78.61999210780
Ambatondrazaka	Madagascar	MDG	-17.83287921260	48.41667232140
Ambler	United States	USA	67.08648520830	-157.85140914100
Ambon	Indonesia	IDN	-3.71668658561	128.20001949000
Ambriz	Angola	AGO	-7.85498695998	13.12502803410
Amderma	Russia	RUS	69.76301434240	61.66769811890
Americana	Brazil	BRA	-22.74994342160	-47.32998986980
Ames	United States	USA	42.05385296540	-93.61972253600
Amherst	Canada	CAN	45.81656902980	-64.21658187020
Amiens	French Republic	FRA	49.90037660630	2.30000402691
Amman	Jordan	JOR	31.95002524720	35.93329992550
Ammochostos	Northern Cyprus	CYN	35.12502524720	33.95001013060
Amol	Iran	IRN	36.47132549950	52.36330480840
Amos	Canada	CAN	48.56663372710	-78.11666365730
Amravati	India	IND	20.94997316380	77.77002274470
Amritsar	India	IND	31.63999249170	74.86999304090
Amsterdam	Kingdom of the Netherlands	NLD	52.34996868810	4.91664017601
Am Timan	Chad	TCD	11.03329164520	20.28329911160
Amundsen–Scott South Pole Station	Indeterminate	ATA	-89.98289386130	139.26699255300
Amursk	Russia	RUS	50.22283754380	136.89742142700
Anaco	Venezuela	VEN	9.44000388482	-64.46000370450
Anadyr	Russia	RUS	64.73699037590	177.47499629600
Anapolis	Brazil	BRA	-16.31958656940	-48.95996789710
Anatuya	Argentina	ARG	-28.46613197960	-62.83330713060
Anbyon	Korea, North	PRK	39.02817201640	127.51856237700
Anchorage	United States	USA	61.21996990880	-149.90021488600
Ancona	Italy	ITA	43.60037355460	13.49994055040
Ancud	Chile	CHL	-41.86996498750	-73.82997440760
Anda	China	CHN	46.39999595040	125.32004024200
Andamooka	Australia	AUS	-30.43097328820	137.16557043400
Anderson	United States	USA	34.50374534000	-82.65026290050
Andijon	Uzbekistan	UZB	40.79000246080	72.33996659230
Andkhvoy	Afghanistan	AFG	36.93165915840	65.10149369190
Andoany	Madagascar	MDG	-13.40002317420	48.26660396200
Andoas	Peru	PER	-2.90205930696	-76.40247888360
Andong	Korea, South	KOR	36.56591920880	128.72500036500
Andorra	Andorra	AND	42.50000144350	1.51648596051
Andradina	Brazil	BRA	-20.90959063840	-51.37994938310
Androka	Madagascar	MDG	-25.02194622810	44.07494694360
Angangxi	China	CHN	47.16005291650	123.80002966200
Angarsk	Russia	RUS	52.56000754710	103.92000280700
Angeles	Philippines	PHL	15.14505617160	120.54508622100
Angers	French Republic	FRA	47.48000754710	-0.53002994933
Angoche	Mozambique	MOZ	-16.23003131220	39.91000809610
Angol	Chile	CHL	-37.79000730510	-72.71001692880
Angra do Heroismo	Portugal	PRT	38.65039145820	-27.21666976060
Angren	Uzbekistan	UZB	41.03037538560	70.15493200570
Ang Thong	Thailand	THA	14.58330305700	100.44999965700
Aniak	United States	USA	61.57870770180	-159.52218571200
Ankang	China	CHN	32.67998069160	109.02000158600
Ankara	Turkey	TUR	39.92723858550	32.86439164100
Anlu	China	CHN	31.26998923650	113.67000199300
Annaba	Algeria	DZA	36.92000612290	7.75998083358
An Nabk	Saudi Arabia	SAU	31.33330204580	37.33329653450
An Najaf	Iraq	IRQ	32.00033225410	44.33537105180
Annapolis	United States	USA	38.97833009750	-76.49249922860
Ann Arbor	United States	USA	42.30037538560	-83.71999088720
Anna Regina	Guyana	GUY	7.27042055148	-58.50005741540
An Nasiriyah	Iraq	IRQ	31.04294883120	46.26755285520
Annecy	French Republic	FRA	45.89997479150	6.11667028670
Anqing	China	CHN	30.49995871890	117.05000240000
Ansan	Korea, South	KOR	37.34806784980	126.85953283600
Anshan	China	CHN	41.11502138170	122.94003047600
Anshun	China	CHN	26.25039898580	105.93000931700
Antalaha	Madagascar	MDG	-14.88334348670	50.28332840860
Antalya	Turkey	TUR	36.88998211570	30.69997595090
Antananarivo	Madagascar	MDG	-18.91663735060	47.51662390010
Antigonish	Canada	CAN	45.62691652330	-61.99819014650
Antigua Guatemala	Guatemala	GTM	14.56669809570	-90.73330161190
Antioch	Turkey	TUR	36.23333409290	36.11667655840
Antofagasta	Chile	CHL	-23.64999184290	-70.40000289070
Antsirabe	Madagascar	MDG	-19.85001707070	47.03329422890
Antsiranana	Madagascar	MDG	-12.27650151560	49.31152610420
Antsohihy	Madagascar	MDG	-14.86608355830	47.98336543660
Antwerpen	Belgium	BEL	51.22037355460	4.41501704776
Anuradhapura	Sri Lanka	LKA	8.34999289849	80.38329992570
Anxi	China	CHN	40.50043357240	95.79998164770
Anyang	China	CHN	36.07997987780	114.35001216500
Anzhero Sudzhensk	Russia	RUS	56.08002524730	86.04000891010
Aomori	Japan	JPN	40.82503908190	140.71000524800
Aosta	Italy	ITA	45.73700106710	7.31500259571
Apalachicola	United States	USA	29.72561321920	-84.99252303240
Apatity	Russia	RUS	67.57307049480	33.39304154330
Apatzingan	Mexico	MEX	19.07998394670	-102.35001652200
Apia	Samoa	WSM	-13.84154504240	-171.73864160900
Apodi	Brazil	BRA	-5.65000527051	-37.80000309400
Apolo	Bolivia	BOL	-14.71958087280	-68.41999454920
Appenzell	Switzerland	CHE	47.33330410310	9.41670050466
Appleton	United States	USA	44.26867901520	-88.40050622740
Apsheronsk	Russia	RUS	44.46871848460	39.72872717160
Apucarana	Brazil	BRA	-23.54999794640	-51.47002140460
Aqadyr	Kazakhstan	KAZ	48.27486859040	72.85988317760
Aqsay	Kazakhstan	KAZ	51.17143597320	53.03489172240
Aqsu	Kazakhstan	KAZ	52.45019512850	71.95973140350
Aqtau	Kazakhstan	KAZ	43.62318869940	51.23650020220
Aqtobe	Kazakhstan	KAZ	50.28001751620	57.16998815800
Aquidauana	Brazil	BRA	-20.46961749390	-55.79001611490
Aracaju	Brazil	BRA	-10.90002073280	-37.11996708330
Aracati	Brazil	BRA	-4.55999428418	-37.77003076330
Aracatuba	Brazil	BRA	-21.20998573930	-50.45000614580
Aracuai	Brazil	BRA	-16.85960528680	-42.06994917960
Arad	Romania	ROU	46.17000998850	21.31998001980
Araguaina	Brazil	BRA	-7.19001462924	-48.21001367350
Araguari	Brazil	BRA	-18.64001340860	-48.19998844560
Arak	Algeria	DZA	25.27999310200	3.74999304059
Arak	Iran	IRN	34.08041200670	49.70000484090
Aral	Kazakhstan	KAZ	46.79997153630	61.66661291390
Aranyaprathet	Thailand	THA	13.68235475560	102.49693721400
Araouane	Mali	MLI	18.90002077130	-3.52995019674
Arapiraca	Brazil	BRA	-9.75001340855	-36.66999454910
Arapongas	Brazil	BRA	-23.41000649130	-51.43004968420
Ararangua	Brazil	BRA	-28.94000486370	-49.49998661460
Ararat	Australia	AUS	-37.27954750700	142.90997432400
Arar	Saudi Arabia	SAU	30.99000632630	41.02068965530
Arauca	Colombia	COL	7.09066408175	-70.76163456390
Arawa	Papua New Guinea	PNG	-6.22800003317	155.56599066800
Araxa	Brazil	BRA	-19.57959430050	-46.95001306310
Arba Minch	Ethiopia	ETH	6.04000469861	37.54999710970
Arcata	United States	USA	40.88519044910	-124.08822453000
Archangel	Russia	RUS	64.57495892250	40.54500809610
Arcoverde	Brazil	BRA	-8.42001707066	-37.06999597320
Arctic Bay	Canada	CAN	73.03330568360	-85.16662093270
Ardabil	Iran	IRN	38.25000246080	48.30003861370
Ardmore	United States	USA	34.18107769680	-97.12940494970
Arecibo	United States	USA	18.44002300920	-66.72999434580
Arendal	Kingdom of Norway	NOR	58.46475605550	8.76600055346
Arequipa	Peru	PER	-16.41999387730	-71.53001143560
Arezzo	Italy	ITA	43.46172568670	11.87497513700
Argentia	Canada	CAN	47.30043194490	-53.98999678710
Arica	Chile	CHL	-18.50002195350	-70.28998376630
Aripuana	Brazil	BRA	-9.16999713251	-60.64000431480
Ariquemes	Brazil	BRA	-9.93961423863	-63.07998458010
Arjona	Colombia	COL	10.26003135060	-75.34998498710
Arlit	Niger	NER	18.81997397760	7.32998124048
Arlon	Belgium	BEL	49.68330312690	5.81670047204
Armavir	Russia	RUS	45.00039145820	41.13003698610
Armenia	Colombia	COL	4.53428265270	-75.68112756520
Armidale	Australia	AUS	-30.51231199260	151.66747595100
Arnhem	Kingdom of the Netherlands	NLD	51.98799603450	5.92299956246
Arqalyq	Kazakhstan	KAZ	50.24180279450	66.89761144900
Ar Ramadi	Iraq	IRQ	33.42001304020	43.29998205440
Ar Raqqah	Syria	SYR	35.93037660630	39.01998490270
Arras	French Republic	FRA	50.28332480780	2.78333369814
Arrecife	Kingdom of Spain	ESP	28.96904923040	-13.53783283070
Arroyos y Esteros	Paraguay	PRY	-25.04995807010	-57.08998844570
Ar Rutbah	Iraq	IRQ	33.03846010240	40.28445552450
Arsenyev	Russia	RUS	44.16230307930	133.28234492900
Artashat	Armenia	ARM	39.95388890000	44.55055560000
Artemisa	Cuba	CUB	22.81339947410	-82.76188399430
Artemovskiy	Russia	RUS	57.36519228020	61.86975296920
Artemovsk	Russia	RUS	54.34873557450	93.43552648820
Artigas Base	Indeterminate	ATA	-62.17388669198	-58.86386407234
Artigas	Uruguay	URY	-30.41598712280	-56.48602014320
Arua	Uganda	UGA	3.02036989228	30.90001542030
Arusha	United Republic of Tanzania	TZA	-3.36001584993	36.66999914420
Arvayheer	Mongolia	MNG	46.24997926750	102.76658483800
Arviat	Canada	CAN	61.10859211120	-94.05860671830
Arxan	China	CHN	47.18330731110	119.96662023800
Arys	Kazakhstan	KAZ	42.43687868150	68.80483353560
Arzamas	Russia	RUS	55.39998923660	43.80000321330
Asadabad	Afghanistan	AFG	34.86600003970	71.15000458590
Asahikawa	Japan	JPN	43.75501527820	142.37998083400
Asansol	India	IND	23.68333330000	86.98333330000
Asbest	Russia	RUS	57.02304262200	61.45804683310
Ascension	Bolivia	BOL	-15.69957273470	-63.07998458010
Ascension	Mexico	MEX	31.10002545070	-107.97998295300
Asela	Ethiopia	ETH	7.95040488579	39.13992590210
Asha	Russia	RUS	54.99799826980	57.27261755250
Ashburton	New Zealand	NZL	-43.89790321990	171.73007564200
Asheville	United States	USA	35.60119773260	-82.55414473640
Ashgabat	Turkmenistan	TKM	37.94999493310	58.38329911180
Ash Shatrah	Iraq	IRQ	31.41752545070	46.17722245160
Ash Shihr	Yemen	YEM	14.75931744280	49.60915767290
Ashtarak	Armenia	ARM	40.30166670000	44.35916670000
Asino	Russia	RUS	56.99312196770	86.16268876030
Asmara	Eritrea	ERI	15.33333925270	38.93332352580
Asosa	Ethiopia	ETH	10.06699403780	34.53333369830
Assab	Eritrea	ERI	13.01001853330	42.72999100620
As Salt	Jordan	JOR	32.03919293110	35.72721431350
As Samawah	Iraq	IRQ	31.30985760400	45.28027461630
Assen	Kingdom of the Netherlands	NLD	53.00000109240	6.55000258464
As Sib	Oman	OMN	23.68024578750	58.18253617230
As Sidr	Libya	LBY	30.67041343080	18.26662634140
Assis	Brazil	BRA	-22.65961301800	-50.41998213870
As Sulaymaniyah	Iraq	IRQ	35.56127768860	45.43085974000
As Sulayyil	Saudi Arabia	SAU	20.46225099590	45.57224645870
As Suwayda	Syria	SYR	32.70041872050	36.56659460320
Astana	Kazakhstan	KAZ	51.18112530430	71.42777420950
Asti	Italy	ITA	44.92998231920	8.20997920597
Astoria	United States	USA	46.18838096020	-123.82999739800
Astrakhan	Russia	RUS	46.34865541490	48.05498897180
Asuncion	Paraguay	PRY	-25.29640297570	-57.64150516930
Aswan	Egypt	EGY	24.08750775040	32.89891149770
Asyut	Egypt	EGY	27.18997987770	31.17994665400
Atakpame	Togo	TGO	7.53004294731	1.12002437196
Atamyrat	Turkmenistan	TKM	37.82480877590	65.19973058970
'Ataq	Yemen	YEM	14.55000311120	46.80000058210
Atar	Mauritania	MRT	20.51664044090	-13.04998925930
Atasu	Kazakhstan	KAZ	48.69032126780	71.64993119190
Atbara	Sudan	SDN	17.70999005020	33.97998246130
Atbasar	Kazakhstan	KAZ	51.82188722650	68.34770381560
At Bashy	Kyrgyzstan	KGZ	41.17248557440	75.79680985400
Athabasca	Canada	CAN	54.71703350740	-113.26658532900
Athens	Greece	GRC	37.98332623190	23.73332108430
Athens	United States	USA	33.96129783020	-83.37802209650
Atherton	Australia	AUS	-17.27027789430	145.46935298600
Ati	Chad	TCD	13.21706015920	18.33328893910
Atikokan	Canada	CAN	48.75039512030	-91.61658899100
Atkarsk	Russia	RUS	51.87645753900	44.99610591510
Atka	United States	USA	52.19648968410	-174.20048873100
Atlanta	United States	USA	33.83001385400	-84.39994938330
Atlantic City	United States	USA	39.36463726710	-74.42332320320
Atlixco	Mexico	MEX	18.90002077130	-98.44999617690
Atoyac	Mexico	MEX	17.19999533990	-100.43003035700
Atqasuk	United States	USA	70.46937949540	-157.39577803800
At Tafilah	Jordan	JOR	30.83333404400	35.60000463600
At Taif	Saudi Arabia	SAU	21.26222800600	40.38227901080
Attapu	Laos	LAO	14.80799710040	106.83900054900
Attawapiskat	Canada	CAN	52.91662660630	-82.43332523770
Atyrau	Kazakhstan	KAZ	47.11269146640	51.92002437220
Auburn	United States	USA	32.60970074360	-85.48083947930
Auckland	New Zealand	NZL	-36.85001300180	174.76498083400
Augsburg	Germany	DEU	48.35000612290	10.89999588890
Augusta	United States	USA	33.46081158350	-81.98498051120
Augusta	United States	USA	44.31056276350	-69.77998905610
Aurangabad	India	IND	19.89569643040	75.32030147190
Aurangabad	India	IND	24.77041180320	84.38000687560
Aurora	United States	USA	39.69585735990	-104.80849695000
Aurora	United States	USA	41.76539512030	-88.29999556650
Austin	United States	USA	30.26694968570	-97.74277836280
Autlan	Mexico	MEX	19.77001934710	-104.36999658400
Auxerre	French Republic	FRA	47.80042726550	3.56659338239
Avare	Brazil	BRA	-23.11002480180	-48.93002140460
Aveiro	Portugal	PRT	40.64100310520	-8.65099753409
Awasa	Ethiopia	ETH	7.05999607741	38.47699861840
Aweil	South Sudan	SSD	8.76655661919	27.40002233760
Awjilah	Libya	LBY	29.10802817690	21.28690710320
Awka	Nigeria	NGA	6.21043357231	7.06999710962
Ayacucho	Peru	PER	-13.17502398800	-74.21995060390
Ayakoz	Kazakhstan	KAZ	47.96473248200	80.42970536190
Ayan	Russia	RUS	56.45424112970	138.16733050200
Ayapel	Colombia	COL	8.33040753065	-75.15002303230
Ayaviri	Peru	PER	-14.87957110710	-70.59999068370
Aybak	Afghanistan	AFG	36.26100014750	68.04000050980
Aydin	Turkey	TUR	37.84997519840	27.85002071000
Ayorou	Niger	NER	14.73179974260	0.91946813824
Ayoun el Atrous	Mauritania	MRT	16.66659120580	-9.61665877424
Ayr	Australia	AUS	-19.57024086630	147.39946773200
Ayr	United Kingdom	GBR	55.45039959630	-4.61667972962
Ayutla	Mexico	MEX	16.90037538550	-99.22000085630
Ayutthaya	Thailand	THA	14.35879925430	100.56842443700
Azare	Nigeria	NGA	11.68040976860	10.19001338570
Az Aubayr	Iraq	IRQ	30.38916444810	47.70798172890
Azogues	Ecuador	ECU	-2.74000201529	-78.84003035650
Azua	Dominican Republic	DOM	18.45399612940	-70.72900159520
Azul	Argentina	ARG	-36.77962970100	-59.86999963540
